transaction_id,transaction_date,customer_id,product_id,product_name,category,subcategory,region,quantity,unit_price,discount_pct,revenue,cost,profit,sales_channel,payment_method,customer_segment
TXN-004102,2024-07-05,CUST-00484,PROD-0052,GPU Server,Hardware,Servers,Latin America,3,4871.48,10.0,13153.01,12382.65,770.36,Reseller,Net 60,Startup
TXN-004103,2024-07-24,CUST-00219,PROD-0066,Lambda Function,Cloud Infrastructure,Compute,Latin America,1,2029.32,0.0,2029.32,719.87,1309.45,Direct,Wire Transfer,Mid-Market
TXN-004104,2025-02-07,CUST-00342,PROD-0066,Lambda Function,Cloud Infrastructure,Compute,Europe,1,1988.61,20.0,1590.89,719.87,871.02,Reseller,Wire Transfer,Government
TXN-004105,2023-06-12,CUST-00325,PROD-0002,EliteBook 840,Electronics,Laptops,North America,1,6035.2,5.0,5733.44,3920.08,1813.36,Reseller,Credit Card,SMB
TXN-004106,2025-06-05,CUST-00485,PROD-0075,Cache Cluster,Cloud Infrastructure,Database,Middle East & Africa,3,10556.28,,23751.62,18471.21,5280.41,Reseller,Wire Transfer,Government
TXN-004107,2025-11-17,CUST-00090,PROD-0004,MacBook Pro 14,Electronics,Laptops,Europe,1,15081.63,0.0,15081.63,10202.3,4879.33,Direct,Net 60,Government
TXN-004108,2023-01-20,CUST-00203,PROD-0039,Executive Briefing,Services,Training,Latin America,2,11716.27,15.0,19917.66,14462.44,5455.22,Direct,Purchase Order,SMB
TXN-004109,2025-12-25,CUST-00494,PROD-0042,Data Migration,Services,Implementation,North America,1,5463.48,0.0,5463.48,3650.2,1813.28,Reseller,Wire Transfer,Mid-Market
TXN-004110,2023-01-29,CUST-00484,PROD-0065,EC2 Instance,Cloud Infrastructure,Compute,North America,1,7506.9,25.0,5630.18,4534.45,1095.73,Reseller,Wire Transfer,Startup
TXN-004111,2023-06-08,CUST-00374,PROD-0063,CPU Xeon,Hardware,Components,Asia Pacific,3,14163.87,0.0,42491.61,13738.44,28753.17,Partner,,Government
TXN-004112,2024-01-08,CUST-00128,PROD-0037,Admin Training,Services,Training,Latin America,1,6785.37,0.0,6785.37,5900.81,884.56,Partner,Net 60,Startup
TXN-004113,2024-03-13,CUST-00441,PROD-0050,Tower Server,Hardware,Servers,North America,1,10878.71,0.0,10878.71,5958.67,4920.04,Online,Credit Card,Government
TXN-004114,2025-03-29,CUST-00298,PROD-0070,Block Storage,Cloud Infrastructure,Cloud Storage,Latin America,1,10243.89,25.0,7682.92,6942.3,740.62,Direct,Credit Card,Startup
TXN-004115,2024-05-22,CUST-00133,PROD-0041,System Setup,Services,Implementation,Asia Pacific,13,6980.54,20.0,72597.6,44420.48,28177.12,Partner,Net 60,Government
TXN-004116,2023-03-10,CUST-00495,PROD-0005,UltraSharp 27,Electronics,Monitors,North America,2,13432.15,20.0,21491.44,11253.52,10237.92,Partner,Credit Card,Startup
TXN-004117,2024-02-21,CUST-00185,PROD-0032,24/7 Critical,Software,Support Plans,Latin America,1,11308.71,10.0,10177.84,5838.76,4339.08,Direct,Net 60,Government
TXN-004118,2023-05-29,CUST-00301,PROD-0030,Premium Support,Software,Support Plans,Asia Pacific,1,4639.74,5.0,4407.75,2455.77,1951.98,Reseller,Wire Transfer,SMB
TXN-004119,2025-04-04,CUST-00428,PROD-0055,Backup Appliance,Hardware,Storage,North America,8,10181.13,0.0,81449.07,41833.28,39615.79,Partner,Credit Card,Government
TXN-004120,2024-09-03,CUST-00169,PROD-0028,Mobile App,Software,Custom Development,Asia Pacific,4,7132.85,10.0,25678.28,22725.12,2953.16,Direct,Wire Transfer,
TXN-004121,2024-10-03,CUST-00183,PROD-0076,Data Lake,Cloud Infrastructure,Database,Middle East & Africa,6,7777.26,0.0,46663.58,31028.52,15635.06,Online,,Enterprise
TXN-004122,2024-01-21,CUST-00092,PROD-0009,Wireless Mouse,Electronics,Accessories,North America,1,3106.12,0.0,3106.12,2028.33,1077.79,Reseller,Net 60,Government
TXN-004123,2025-12-04,CUST-00474,PROD-0031,Enterprise Support,Software,Support Plans,North America,9,11083.8,5.0,94766.51,69928.2,24838.31,Direct,Wire Transfer,Enterprise
TXN-004124,2023-03-10,CUST-00084,PROD-0070,Block Storage,Cloud Infrastructure,Cloud Storage,Asia Pacific,1,12442.24,25.0,9331.68,6942.3,2389.38,Online,Credit Card,Mid-Market
TXN-004125,2024-07-18,CUST-00377,PROD-0047,Security Ops,Services,Managed Services,Latin America,2,3629.1,5.0,6895.28,3812.28,3083.0,Reseller,Credit Card,Mid-Market
TXN-004126,2025-12-19,CUST-00192,PROD-0071,Archive Storage,Cloud Infrastructure,Cloud Storage,Europe,2,6021.1,5.0,11440.1,5145.74,6294.36,Reseller,Net 30,Government
TXN-004127,2025-05-10,CUST-00138,PROD-0011,USB-C Hub,Electronics,Accessories,Middle East & Africa,1,14350.24,0.0,14350.24,4656.86,9693.38,Online,Credit Card,Startup
TXN-004128,2025-04-01,CUST-00349,PROD-0065,EC2 Instance,Cloud Infrastructure,Compute,North America,1,7971.91,20.0,6377.52,4534.45,1843.07,Direct,Purchase Order,Government
TXN-004129,2024-01-24,CUST-00389,PROD-0060,Label Printer,Hardware,Peripherals,Middle East & Africa,3,6798.39,0.0,20395.17,11187.66,9207.51,Reseller,Purchase Order,Government
TXN-004130,2024-03-21,CUST-00277,PROD-0019,DevOps Tools,Software,Licenses,Asia Pacific,1,2492.46,0.0,2492.46,947.51,1544.95,Direct,Credit Card,Startup
TXN-004131,2023-02-27,CUST-00257,PROD-0056,Flash Storage,Hardware,Storage,Latin America,7,3553.66,5.0,23631.84,8921.29,14710.55,Partner,Net 60,Government
TXN-004132,2024-04-08,CUST-00333,PROD-0017,Office Suite,Software,Licenses,Europe,4,10523.76,0.0,42095.02,22125.6,19969.42,Direct,Wire Transfer,Mid-Market
TXN-004133,2023-02-21,CUST-00449,PROD-0072,CDN Distribution,Cloud Infrastructure,Cloud Storage,Middle East & Africa,1,13077.51,0.0,13077.51,7492.08,5585.43,Direct,Net 60,Enterprise
TXN-004134,2025-05-13,CUST-00032,PROD-0052,GPU Server,Hardware,Servers,Asia Pacific,1,4965.53,25.0,3724.15,4127.55,-403.4,Reseller,Credit Card,Enterprise
TXN-004135,2025-09-09,CUST-00123,PROD-0024,Project Manager,Software,SaaS Subscriptions,Latin America,1,10271.51,25.0,7703.63,3980.45,3723.18,Partner,Wire Transfer,Mid-Market
TXN-004136,2025-10-30,CUST-00359,PROD-0075,Cache Cluster,Cloud Infrastructure,Database,Middle East & Africa,1,11863.54,0.0,11863.54,6157.07,5706.47,Direct,Wire Transfer,Government
TXN-004137,2024-03-24,CUST-00377,PROD-0011,USB-C Hub,Electronics,Accessories,Asia Pacific,4,12961.15,0.0,51844.62,18627.44,33217.18,Reseller,Net 60,Mid-Market
TXN-004138,2025-01-27,CUST-00016,PROD-0045,Infrastructure Mgmt,Services,Managed Services,Middle East & Africa,1,2387.01,0.0,2387.01,930.92,1456.09,Online,Purchase Order,Mid-Market
TXN-004139,2025-07-08,CUST-00288,PROD-0028,Mobile App,Software,Custom Development,Europe,1,8713.73,5.0,8278.04,5681.28,2596.76,Direct,Wire Transfer,Mid-Market
TXN-004140,2024-08-02,CUST-00453,PROD-0015,Access Point Pro,Electronics,Networking,Asia Pacific,1,9778.93,0.0,9778.93,4317.86,5461.07,Direct,Purchase Order,Mid-Market
TXN-004141,2024-07-30,CUST-00099,PROD-0051,Blade Server,Hardware,Servers,Europe,1,9742.38,0.0,9742.38,3386.24,6356.14,Online,Wire Transfer,Government
TXN-004142,2025-10-25,CUST-00046,PROD-0014,WiFi 6E Router,Electronics,Networking,Latin America,1,11503.82,25.0,8627.86,3978.55,4649.31,Online,Credit Card,Enterprise
TXN-004143,2024-04-19,CUST-00047,PROD-0010,Mechanical Keyboard,Electronics,Accessories,Middle East & Africa,1,12922.94,0.0,12922.94,6853.26,6069.68,Partner,Net 30,Government
TXN-004144,2025-05-15,CUST-00075,PROD-0031,Enterprise Support,Software,Support Plans,North America,8,10566.81,0.0,84534.45,62158.4,22376.05,Online,Wire Transfer,Mid-Market
TXN-004145,2024-12-19,CUST-00255,PROD-0069,S3 Bucket,Cloud Infrastructure,Cloud Storage,Europe,7,12844.52,25.0,67433.72,49040.32,18393.4,Partner,Net 60,Mid-Market
TXN-004146,2025-12-11,CUST-00229,PROD-0048,Database Admin,Services,Managed Services,Asia Pacific,4,9342.11,10.0,33631.6,20141.6,13490.0,Partner,Wire Transfer,Startup
TXN-004147,2025-01-14,CUST-00476,PROD-0077,Model Training,Cloud Infrastructure,AI/ML Services,Asia Pacific,1,8970.11,5.0,8521.61,6380.07,2141.54,Direct,Purchase Order,Mid-Market
TXN-004148,2024-09-14,CUST-00440,PROD-0022,ERP Online,Software,SaaS Subscriptions,Asia Pacific,1,9693.66,0.0,9693.66,4828.04,4865.62,Direct,Credit Card,Enterprise
TXN-004149,2025-07-07,CUST-00009,PROD-0072,CDN Distribution,Cloud Infrastructure,Cloud Storage,Middle East & Africa,1,13473.23,0.0,13473.23,7492.08,5981.15,Reseller,Wire Transfer,Government
TXN-004150,2023-09-07,CUST-00135,PROD-0041,System Setup,Services,Implementation,Middle East & Africa,1,7050.92,25.0,5288.19,3416.96,1871.23,Partner,Credit Card,Government
TXN-004151,2025-12-26,CUST-00274,PROD-0075,Cache Cluster,Cloud Infrastructure,Database,Latin America,5,12810.34,0.0,64051.68,30785.35,33266.33,Online,Net 60,Enterprise
TXN-004152,2024-09-19,CUST-00374,PROD-0014,WiFi 6E Router,Electronics,Networking,North America,5,11814.35,0.0,59071.74,19892.75,39178.99,Partner,,Enterprise
TXN-004153,2025-03-16,CUST-00471,PROD-0024,Project Manager,Software,SaaS Subscriptions,Asia Pacific,3,11445.34,5.0,32619.21,11941.35,20677.86,Partner,Purchase Order,Enterprise
TXN-004154,2024-03-15,CUST-00343,PROD-0071,Archive Storage,Cloud Infrastructure,Cloud Storage,Asia Pacific,4,5058.83,10.0,18211.78,10291.48,7920.3,Reseller,Net 60,Enterprise
TXN-004155,2024-02-02,CUST-00479,PROD-0015,Access Point Pro,Electronics,Networking,North America,1,8543.17,0.0,8543.17,4317.86,4225.31,Reseller,Net 60,Mid-Market
TXN-004156,2023-05-20,CUST-00219,PROD-0080,Vision Service,Cloud Infrastructure,AI/ML Services,Asia Pacific,1,11720.37,0.0,11720.37,7121.74,4598.63,Partner,Net 60,Mid-Market
TXN-004157,2025-07-22,CUST-00430,PROD-0048,Database Admin,Services,Managed Services,Asia Pacific,5,9240.7,15.0,39272.98,25177.0,14095.98,Partner,Purchase Order,Mid-Market
TXN-004158,2023-01-12,CUST-00407,PROD-0076,Data Lake,Cloud Infrastructure,Database,Middle East & Africa,3,6399.04,15.0,16317.55,15514.26,803.29,Online,Purchase Order,Enterprise
TXN-004159,2024-09-20,CUST-00335,PROD-0040,Certification Prep,Services,Training,Latin America,9,3300.49,25.0,22278.3,13439.88,8838.42,Online,Net 30,SMB
TXN-004160,2023-06-16,CUST-00488,PROD-0067,Container Service,Cloud Infrastructure,Compute,North America,3,12529.3,20.0,30070.32,25357.14,4713.18,Reseller,Purchase Order,SMB
TXN-004161,2025-09-12,CUST-00370,PROD-0079,AutoML Pipeline,Cloud Infrastructure,AI/ML Services,Latin America,4,9861.23,,39444.93,11817.24,27627.69,Reseller,Purchase Order,Mid-Market
TXN-004162,2024-04-18,CUST-00227,PROD-0007,ThinkVision 24,Electronics,Monitors,Middle East & Africa,1,7979.71,15.0,6782.76,4329.67,2453.09,Online,Purchase Order,SMB
TXN-004163,2024-08-09,CUST-00395,PROD-0063,CPU Xeon,Hardware,Components,Europe,9,12283.26,0.0,110549.31,41215.32,69333.99,Partner,Net 60,SMB
TXN-004164,2024-04-13,CUST-00033,PROD-0055,Backup Appliance,Hardware,Storage,Latin America,5,9922.22,25.0,37208.34,26145.8,11062.54,Reseller,Net 60,Enterprise
TXN-004165,2023-09-30,CUST-00435,PROD-0064,GPU Tesla,Hardware,Components,Middle East & Africa,2,6723.95,0.0,13447.91,7307.66,6140.25,Reseller,Wire Transfer,
TXN-004166,2025-10-18,CUST-00142,PROD-0016,Firewall UTM,Electronics,Networking,Europe,1,1151.22,10.0,1036.09,674.64,361.45,Direct,Net 30,SMB
TXN-004167,2024-10-09,CUST-00409,PROD-0041,System Setup,Services,Implementation,Asia Pacific,1,7065.47,5.0,6712.2,3416.96,3295.24,Partner,Wire Transfer,Startup
TXN-004168,2023-09-24,CUST-00414,PROD-0075,Cache Cluster,Cloud Infrastructure,Database,North America,1,10645.4,0.0,10645.4,6157.07,4488.33,Reseller,Credit Card,Enterprise
TXN-004169,2025-06-01,CUST-00394,PROD-0075,Cache Cluster,Cloud Infrastructure,Database,Asia Pacific,1,10766.88,0.0,10766.88,6157.07,4609.81,Direct,Credit Card,Government
TXN-004170,2023-09-01,CUST-00012,PROD-0001,ProBook 450,Electronics,Laptops,Middle East & Africa,1,5460.04,0.0,5460.04,4375.28,1084.76,Partner,,Startup
TXN-004171,2025-07-25,CUST-00336,PROD-0043,Integration Setup,Services,Implementation,Europe,1,10484.26,0.0,10484.26,5870.62,4613.64,Reseller,Net 30,Government
TXN-004172,2023-06-22,CUST-00250,PROD-0070,Block Storage,Cloud Infrastructure,Cloud Storage,Latin America,1,10279.87,0.0,10279.87,6942.3,3337.57,Partner,,Government
TXN-004173,2024-06-19,CUST-00157,PROD-0003,ThinkPad X1,Electronics,Laptops,North America,2,14317.62,5.0,27203.47,16294.64,10908.83,Reseller,Wire Transfer,Mid-Market
TXN-004174,2025-06-16,CUST-00374,PROD-0067,Container Service,Cloud Infrastructure,Compute,Middle East & Africa,1,15531.57,0.0,15531.57,8452.38,7079.19,Partner,Net 30,Enterprise
TXN-004175,2024-03-20,CUST-00292,PROD-0039,Executive Briefing,Services,Training,Middle East & Africa,3,13447.69,25.0,30257.31,21693.66,8563.65,Reseller,Net 30,SMB
TXN-004176,2023-11-17,CUST-00094,PROD-0015,Access Point Pro,Electronics,Networking,Middle East & Africa,8,8473.29,25.0,50839.77,34542.88,16296.89,Partner,Net 30,Mid-Market
TXN-004177,2024-11-27,CUST-00461,PROD-0076,Data Lake,Cloud Infrastructure,Database,Middle East & Africa,3,6779.22,5.0,19320.76,15514.26,3806.5,Direct,Net 30,SMB
TXN-004178,2023-04-16,CUST-00423,PROD-0033,Strategy Review,Services,Consulting,Latin America,3,8725.43,25.0,19632.22,10736.94,8895.28,Online,Credit Card,SMB
TXN-004179,2023-07-04,CUST-00053,PROD-0016,Firewall UTM,Electronics,Networking,Asia Pacific,1,1492.02,0.0,1492.02,674.64,817.38,Reseller,Net 60,Government
TXN-004180,2025-05-20,CUST-00463,PROD-0040,Certification Prep,Services,Training,Latin America,2,2970.35,10.0,5346.63,2986.64,2359.99,Online,Wire Transfer,Mid-Market
TXN-004181,2024-01-27,CUST-00453,PROD-0018,Security Platform,Software,Licenses,Europe,1,14599.76,5.0,13869.77,10788.97,3080.8,Reseller,Credit Card,Government
TXN-004182,2023-02-25,CUST-00036,PROD-0010,Mechanical Keyboard,Electronics,Accessories,Middle East & Africa,1,12117.17,15.0,10299.6,6853.26,3446.34,Direct,Net 30,Startup
TXN-004183,2023-11-16,CUST-00158,PROD-0070,Block Storage,Cloud Infrastructure,Cloud Storage,North America,5,11379.75,0.0,56898.75,34711.5,22187.25,Reseller,Wire Transfer,Startup
TXN-004184,2024-05-10,CUST-00051,PROD-0041,System Setup,Services,Implementation,Asia Pacific,1,6747.26,20.0,5397.81,3416.96,1980.85,Partner,Net 30,Enterprise
TXN-004185,2024-01-08,CUST-00116,PROD-0051,Blade Server,Hardware,Servers,Latin America,2,9303.65,15.0,15816.21,6772.48,9043.73,Reseller,Net 60,Government
TXN-004186,2023-09-27,CUST-00344,PROD-0046,App Monitoring,Services,Managed Services,Asia Pacific,1,3162.7,10.0,2846.43,928.55,1917.88,Partner,Net 60,Enterprise
TXN-004187,2025-06-17,CUST-00021,PROD-0014,WiFi 6E Router,Electronics,Networking,Middle East & Africa,8,11303.07,10.0,81382.11,31828.4,49553.71,Direct,Credit Card,Enterprise
TXN-004188,2024-05-08,CUST-00032,PROD-0064,GPU Tesla,Hardware,Components,Latin America,6,5680.61,25.0,25562.76,21922.98,3639.78,Online,Purchase Order,Enterprise
TXN-004189,2024-03-25,CUST-00331,PROD-0005,UltraSharp 27,Electronics,Monitors,Europe,4,12250.86,0.0,49003.44,22507.04,26496.4,Direct,Wire Transfer,SMB
TXN-004190,2025-02-12,CUST-00196,PROD-0010,Mechanical Keyboard,Electronics,Accessories,Middle East & Africa,3,14313.34,0.0,42940.01,20559.78,22380.23,Direct,Credit Card,Enterprise
TXN-004191,2023-01-28,CUST-00351,PROD-0049,Rack Server 1U,Hardware,Servers,Asia Pacific,1,13329.41,20.0,10663.53,5991.23,4672.3,Direct,Credit Card,Enterprise
TXN-004192,2024-07-27,CUST-00073,PROD-0053,NAS 8-Bay,Hardware,Storage,Latin America,1,684.81,25.0,513.6,318.88,194.72,Partner,Net 30,Enterprise
TXN-004193,2025-06-19,CUST-00149,PROD-0033,Strategy Review,Services,Consulting,North America,1,8206.86,0.0,8206.86,3578.98,4627.88,Online,Net 30,Enterprise
TXN-004194,2024-01-05,CUST-00285,PROD-0010,Mechanical Keyboard,Electronics,Accessories,Latin America,1,13293.71,5.0,12629.02,6853.26,5775.76,Online,Net 60,Startup
TXN-004195,2024-12-24,CUST-00272,PROD-0001,ProBook 450,Electronics,Laptops,Asia Pacific,2,5708.32,10.0,10274.97,8750.56,1524.41,Direct,Wire Transfer,Startup
TXN-004196,2024-09-07,CUST-00123,PROD-0063,CPU Xeon,Hardware,Components,Asia Pacific,3,12228.94,0.0,36686.82,13738.44,22948.38,Direct,Credit Card,Government
TXN-004197,2023-08-04,CUST-00470,PROD-0050,Tower Server,Hardware,Servers,Asia Pacific,1,11747.73,0.0,11747.73,5958.67,5789.06,Partner,Net 30,Government
TXN-004198,2024-08-02,CUST-00079,PROD-0047,Security Ops,Services,Managed Services,Europe,5,4024.6,10.0,18110.69,9530.7,8579.99,Partner,Credit Card,Enterprise
TXN-004199,2024-05-27,CUST-00159,PROD-0077,Model Training,Cloud Infrastructure,AI/ML Services,Asia Pacific,1,10575.93,25.0,7931.95,6380.07,1551.88,Online,Net 60,SMB
TXN-004200,2025-05-23,CUST-00456,PROD-0033,Strategy Review,Services,Consulting,Latin America,3,8946.68,20.0,21472.03,10736.94,10735.09,Partner,Net 30,SMB
TXN-004201,2023-10-25,CUST-00212,PROD-0069,S3 Bucket,Cloud Infrastructure,Cloud Storage,Asia Pacific,1,11625.13,20.0,9300.11,7005.76,2294.35,Reseller,Net 30,Mid-Market
TXN-004202,2024-11-29,CUST-00148,PROD-0063,CPU Xeon,Hardware,Components,Asia Pacific,1,14561.03,0.0,14561.03,4579.48,9981.55,Reseller,Purchase Order,Startup
TXN-004203,2025-09-15,CUST-00367,PROD-0013,Managed Switch 24P,Electronics,Networking,Asia Pacific,4,7444.41,0.0,29777.64,21489.16,8288.48,Reseller,Credit Card,SMB
TXN-004204,2024-08-23,CUST-00361,PROD-0026,Dashboard Build,Software,Custom Development,Latin America,2,597.75,5.0,1135.73,551.44,584.29,Online,Wire Transfer,Startup
TXN-004205,2023-07-16,CUST-00375,PROD-0056,Flash Storage,Hardware,Storage,Latin America,2,3379.02,5.0,6420.14,2548.94,3871.2,Partner,Net 60,Government
TXN-004206,2025-02-17,CUST-00381,PROD-0020,Analytics Pro,Software,Licenses,Middle East & Africa,1,10173.37,25.0,7630.03,4893.82,2736.21,Direct,Purchase Order,Enterprise
TXN-004207,2023-08-30,CUST-00442,PROD-0024,Project Manager,Software,SaaS Subscriptions,Latin America,4,12968.78,0.0,51875.14,15921.8,35953.34,Reseller,Credit Card,Startup
TXN-004208,2025-07-16,CUST-00179,PROD-0035,Security Audit,Services,Consulting,Europe,1,9767.98,25.0,7325.98,4716.44,2609.54,Reseller,Wire Transfer,
TXN-004209,2024-11-27,CUST-00452,PROD-0014,WiFi 6E Router,Electronics,Networking,Latin America,6,11919.59,0.0,71517.52,23871.3,47646.22,Online,Credit Card,SMB
TXN-004210,2023-03-04,CUST-00491,PROD-0008,Studio Display,Electronics,Monitors,Europe,1,8590.14,0.0,8590.14,2805.34,5784.8,Online,Net 30,Government
TXN-004211,2023-03-24,CUST-00370,PROD-0009,Wireless Mouse,Electronics,Accessories,North America,1,2620.21,10.0,2358.19,2028.33,329.86,Partner,Net 30,Government
TXN-004212,2023-10-16,CUST-00078,PROD-0056,Flash Storage,Hardware,Storage,Middle East & Africa,99,4136.93,0.0,738562.94,126172.53,612390.41,Online,Credit Card,Mid-Market
TXN-004213,2025-03-03,CUST-00232,PROD-0003,ThinkPad X1,Electronics,Laptops,Europe,3,11945.64,0.0,35836.92,24441.96,11394.96,Online,Credit Card,Enterprise
TXN-004214,2024-07-26,CUST-00376,PROD-0041,System Setup,Services,Implementation,Asia Pacific,1,5966.19,0.0,5966.19,3416.96,2549.23,Online,Net 60,Startup
TXN-004215,2024-03-08,CUST-00340,PROD-0057,Docking Station,Hardware,Peripherals,Latin America,8,13800.31,5.0,104882.35,74467.2,30415.15,Direct,Wire Transfer,SMB
TXN-004216,2023-09-08,CUST-00428,PROD-0066,Lambda Function,Cloud Infrastructure,Compute,Latin America,1,1697.58,0.0,1697.58,719.87,977.71,Direct,Net 30,SMB
TXN-004217,2023-02-19,CUST-00039,PROD-0066,Lambda Function,Cloud Infrastructure,Compute,North America,1,1981.99,10.0,1783.79,719.87,1063.92,Direct,Purchase Order,Mid-Market
TXN-004218,2025-06-27,CUST-00405,PROD-0011,USB-C Hub,Electronics,Accessories,Europe,3,13400.33,10.0,36180.88,13970.58,22210.3,Reseller,Wire Transfer,Government
TXN-004219,2025-12-20,CUST-00484,PROD-0035,Security Audit,Services,Consulting,Middle East & Africa,1,9939.67,15.0,8448.72,4716.44,3732.28,Partner,Net 60,Enterprise
TXN-004220,2023-09-28,CUST-00335,PROD-0074,NoSQL Service,Cloud Infrastructure,Database,Europe,1,12629.97,15.0,10735.47,4108.57,6626.9,Online,Net 60,Mid-Market
TXN-004221,2023-10-17,CUST-00398,PROD-0062,SSD 1TB,Hardware,Components,Europe,1,8482.59,15.0,7210.2,2656.93,4553.27,Direct,Net 60,Mid-Market
TXN-004222,2025-01-02,CUST-00315,PROD-0014,WiFi 6E Router,Electronics,Networking,Europe,1,10531.17,20.0,8424.94,3978.55,4446.39,Online,Credit Card,Government
TXN-004223,2025-01-02,CUST-00205,PROD-0045,Infrastructure Mgmt,Services,Managed Services,Middle East & Africa,2,2653.09,15.0,4510.25,1861.84,2648.41,Online,Purchase Order,Mid-Market
TXN-004224,2024-09-07,CUST-00445,PROD-0023,HR Suite,Software,SaaS Subscriptions,North America,1,2126.59,25.0,1594.94,1667.81,-72.87,Partner,Net 30,Government
TXN-004225,2023-06-28,CUST-00148,PROD-0033,Strategy Review,Services,Consulting,Middle East & Africa,1,8651.34,15.0,7353.64,3578.98,3774.66,Direct,Net 30,Government
TXN-004226,2023-07-31,CUST-00059,PROD-0015,Access Point Pro,Electronics,Networking,Europe,5,9990.64,20.0,39962.58,21589.3,18373.28,Online,Credit Card,
TXN-004227,2025-06-16,CUST-00026,PROD-0008,Studio Display,Electronics,Monitors,Asia Pacific,2,7561.41,0.0,15122.82,5610.68,9512.14,Online,Credit Card,SMB
TXN-004228,2025-10-14,CUST-00411,PROD-0049,Rack Server 1U,Hardware,Servers,Middle East & Africa,12,13875.88,0.0,166510.5,71894.76,94615.74,Reseller,Net 60,Mid-Market
